condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
drift,50,fedprox,0.0011321863121224397,1.0726490404968705,0.008888888888888889,0.006331620334919578,0.005350192300707965
drift,50,fedproto,0.0010572850136062,1.0008705018424418,0.00977777777777778,0.004934831930950655,0.004198990080177683
drift,50,fedtypo_noreg,0.00113647647971408,1.0754170192602286,0.009777777777777778,0.006281939057848667,0.0053545129298821475
drift,50,fedtypo,0.0030981772039908404,2.8602967912866153,0.011111111111111112,0.008351089597988677,0.007486516338623304
drift,50,cda_fedavg,0.0011319080650731,1.0725156188778429,0.008888888888888889,0.006244729426195912,0.005304629129661727
drift,50,ablate_g1,0.0011434560979462802,1.0828461418801052,0.009333333333333332,0.006357843254910844,0.00540928256176896
drift,50,ablate_g3,0.00112304619554504,1.063308350000848,0.010222222222222223,0.006174166561906978,0.005304182251784779
drift,50,ablate_random,0.0011087364581843398,1.0504552564956122,0.00977777777777778,0.006138637808934345,0.005279346717205599
drift,50,ablate_nommd,0.0011318716270088797,1.0713261055055454,0.009333333333333332,0.006327018142415922,0.005371077040086493
drift,50,ablate_samplewt,0.00113709984858582,1.0761814709416766,0.009333333333333332,0.006235721643368334,0.0053135094219279215
drift,50,ablate_rho0,0.0011312850761987202,1.0704656142499893,0.008888888888888889,0.0063037599578505445,0.005358715519414037
